"Ages","ple","event","type","sex","species","ctype","order","minAge"
4.19000000000005,0.807577345305266,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.19000000000005,0.807577345305266,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.21000000000004,0.803349191664924,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.25,0.799143174954637,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.43000000000006,0.795002536742436,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.47000000000003,0.790861898530236,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.49000000000001,0.786742826142058,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.5,0.786742826142058,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.55999999999995,0.78262375375388,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.58999999999992,0.778547588369745,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.74000000000001,0.778547588369745,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.74000000000001,0.778547588369745,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.78999999999996,0.774428288960381,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.86000000000013,0.774428288960381,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.86000000000013,0.774428288960381,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.86000000000013,0.774428288960381,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.88999999999987,0.770242190101136,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.90999999999985,0.76605609124189,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.92000000000007,0.76605609124189,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.92000000000007,0.76605609124189,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.92000000000007,0.76605609124189,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.92999999999984,0.761800224068324,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.93000000000006,0.761800224068324,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.93000000000006,0.761800224068324,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.00999999999999,0.761800224068324,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.00999999999999,0.761800224068324,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.01999999999998,0.7574718137043,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.03999999999996,0.7574718137043,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.05000000000018,0.7574718137043,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.05000000000018,0.7574718137043,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.05000000000018,0.7574718137043,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.05000000000018,0.7574718137043,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.05000000000018,0.7574718137043,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.05000000000018,0.7574718137043,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.05000000000018,0.7574718137043,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.06000000000017,0.7574718137043,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.1400000000001,0.752908730489214,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.17000000000007,0.752908730489214,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.27999999999997,0.748505755457113,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.31999999999994,0.744102780425012,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.32999999999993,0.739699805392912,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.35000000000014,0.735296830360811,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.41000000000008,0.735296830360811,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.41000000000008,0.735296830360811,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.41000000000008,0.735296830360811,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.41363333333336,0.735296830360811,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.46006000000004,0.735296830360811,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.47000000000003,0.730785806861665,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.52091333333341,0.730785806861665,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.57999999999993,0.726246764583021,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.59000000000015,0.726246764583021,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.59000000000015,0.726246764583021,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.59000000000015,0.726246764583021,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.62000000000012,0.721679174868662,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.63999999999987,0.717111585154304,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.71124000000007,0.717111585154304,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.76999999999998,0.712543995439945,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.76999999999998,0.708005498653703,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.78999999999996,0.708005498653703,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.78999999999996,0.708005498653703,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.78999999999996,0.708005498653703,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.78999999999996,0.708005498653703,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.78999999999996,0.708005498653703,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.81790666666674,0.708005498653703,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.84000000000015,0.703253783897638,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.86000000000013,0.698502069141573,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.8900000000001,0.693750354385508,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.90000000000009,0.693750354385508,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.90000000000009,0.693750354385508,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.90000000000009,0.693750354385508,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.90000000000009,0.693750354385508,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.90000000000009,0.693750354385508,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.90000000000009,0.693750354385508,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.90000000000009,0.693750354385508,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.95000000000005,0.688759344641727,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.01000000000022,0.683768334897947,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.08999999999992,0.678777325154166,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.12000000000012,0.673786315410385,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.13000000000011,0.673786315410385,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.13000000000011,0.673786315410385,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.13000000000011,0.673786315410385,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.13000000000011,0.673786315410385,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.25,0.66864290842252,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.2800000000002,0.663499501434654,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.35182000000008,0.663499501434654,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.3900000000001,0.658315911579696,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.52000000000021,0.653132321724738,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.68000000000006,0.648029725461263,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.73000000000002,0.642927129197789,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.83000000000015,0.637824532934314,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.85000000000014,0.63272193667084,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.87999999999988,0.627619340407365,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.96000000000004,0.627619340407365,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.96000000000004,0.627619340407365,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.97000000000003,0.627619340407365,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.97000000000003,0.627619340407365,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.97000000000003,0.627619340407365,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.97000000000003,0.627619340407365,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.97000000000003,0.627619340407365,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.98000000000002,0.622255072540636,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7,0.622255072540636,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.06491333333327,0.616844158866369,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.06999999999994,0.611433245192103,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.08000000000015,0.611433245192103,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.08000000000015,0.611433245192103,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.08000000000015,0.611433245192103,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.08000000000015,0.611433245192103,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.08000000000015,0.611433245192103,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.08000000000015,0.611433245192103,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.16000000000008,0.60592483757776,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.22000000000003,0.600416429963416,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.23000000000002,0.600416429963416,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.23000000000002,0.600416429963416,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.32000000000016,0.594805061459085,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.33999999999992,0.589193692954754,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.38000000000011,0.589193692954754,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.40495666666675,0.583528368984036,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.50999999999999,0.583528368984036,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.58000000000015,0.577807502621447,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.69999999999982,0.572142723183982,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.78999999999996,0.566477943746517,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.87999999999988,0.560813164309052,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.99000000000001,0.555205032665961,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8,0.549596901022871,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.03999999999996,0.54398876937978,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.11000000000013,0.53838063773669,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.16487666666674,0.53838063773669,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.17000000000007,0.53838063773669,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.17000000000007,0.53838063773669,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.19000000000005,0.532653184143746,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.23000000000002,0.526925730550803,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.26999999999998,0.521198276957859,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.33000000000015,0.515470823364916,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.3968133333334,0.515470823364916,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.41244333333341,0.515470823364916,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.41339666666674,0.515470823364916,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.66000000000008,0.509613200372133,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.67000000000007,0.509613200372133,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.71254666666674,0.509613200372133,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.72570333333341,0.509613200372133,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.79000000000019,0.503546376558179,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.80738000000007,0.503546376558179,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.83999999999992,0.497405567087957,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.88000000000011,0.491264757617735,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.88026333333344,0.491264757617735,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.8900000000001,0.485046216382068,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.91000000000008,0.485046216382068,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.91000000000008,0.485046216382068,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.93000000000006,0.478664029324409,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.96000000000004,0.478664029324409,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.00999999999999,0.472195596495701,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.01999999999998,0.472195596495701,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.07000000000016,0.472195596495701,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.07000000000016,0.472195596495701,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.07000000000016,0.472195596495701,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.10000000000014,0.465352182053734,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.11000000000013,0.458508767611767,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.17000000000007,0.451665353169801,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.20000000000005,0.444821938727834,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.43999999999983,0.437978524285867,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.44999999999982,0.4311351098439,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.45000000000005,0.4311351098439,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.46497333333325,0.424181317749644,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.55776666666662,0.417227525655388,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.55999999999995,0.410273733561131,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.62762000000007,0.410273733561131,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.65000000000009,0.403200048499732,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.66491333333318,0.396126363438333,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.67589000000007,0.396126363438333,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.67891000000007,0.396126363438333,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.71000000000004,0.388790690041327,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.74000000000001,0.381455016644321,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.78999999999996,0.374119343247315,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.79999999999995,0.366783669850309,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.89498666666653,0.359447996453303,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.89999999999986,0.352112323056296,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.97000000000003,0.352112323056296,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.98000000000002,0.344620571501907,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
10.04,0.337128819947518,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
10.0900000000001,0.329799932557354,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
10.0900000000001,0.322630368806108,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
10.0900000000001,0.31561666513641,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
10.1599999999999,0.308276742691377,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
10.2199100000001,0.301107516117159,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
10.2199999999998,0.293938289542941,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
10.24,0.286769062968722,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
10.3000000000002,0.279599836394504,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
10.3800000000001,0.272430609820286,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
10.3800000000001,0.265445209568484,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
10.4200000000001,0.258271014715282,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
10.4400000000001,0.25109681986208,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
10.47,0.25109681986208,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
10.49,0.25109681986208,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
10.51,0.243487825320804,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
10.6999999999998,0.235878830779529,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
10.8000000000002,0.228269836238254,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
10.8900000000001,0.220660841696979,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
10.95,0.213051847155704,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
10.99,0.205442852614429,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
11,0.197833858073154,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
11.0599999999999,0.190224863531878,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
11.1600000000001,0.182615868990603,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
11.1999999999998,0.175006874449328,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
11.22,0.175006874449328,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
11.5799999999999,0.167052016519813,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
11.6799999999998,0.159097158590298,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
11.9299999999998,0.151142300660783,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
11.9400000000001,0.143187442731268,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
12.1099999999999,0.135232584801754,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
12.1300000000001,0.127277726872239,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
12.1900000000001,0.119322868942724,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
12.3,0.111368011013209,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
12.3399999999999,0.103413153083694,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
12.4300000000001,0.095458295154179,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
12.6999999999998,0.0875034372246641,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
12.7023066666666,0.0795485792951492,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
12.71,0.0715937213656342,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
12.75,0.0636388634361193,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
13.1000000000001,0.0636388634361193,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
13.23,0.0545475972309594,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
13.23,0.0467550833408224,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
13.45482,0.0467550833408224,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
13.7175366666666,0.0350663125056168,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
13.79,0.0233775416704112,1,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
14.0560700000001,0.0233775416704112,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
14.0800000000002,0.0233775416704112,0,"Not contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
1,1,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
1.8599999999999,1,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
1.8599999999999,1,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
2.72000000000003,0.967741935483871,1,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
2.73000000000002,0.935483870967742,1,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
3.79999999999995,0.90713587487781,1,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
4.96000000000004,0.885537401666434,1,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.03999999999996,0.885537401666434,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.03999999999996,0.885537401666434,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.03999999999996,0.885537401666434,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.03999999999996,0.885537401666434,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.03999999999996,0.885537401666434,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.03999999999996,0.885537401666434,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.03999999999996,0.885537401666434,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.03999999999996,0.885537401666434,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.06000000000017,0.885537401666434,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.06000000000017,0.885537401666434,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.06000000000017,0.885537401666434,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.06000000000017,0.885537401666434,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.08000000000015,0.885537401666434,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.08000000000015,0.885537401666434,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.78999999999996,0.885537401666434,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.88000000000011,0.885537401666434,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
5.88000000000011,0.885537401666434,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.03999999999996,0.885537401666434,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.03999999999996,0.885537401666434,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.56999999999994,0.859492183970362,1,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.96000000000004,0.859492183970362,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
6.96000000000004,0.859492183970362,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.03999999999996,0.859492183970362,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.03999999999996,0.859492183970362,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.03999999999996,0.859492183970362,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.13000000000011,0.859492183970362,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.13000000000011,0.859492183970362,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.13000000000011,0.859492183970362,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.13000000000011,0.859492183970362,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.23000000000002,0.859492183970362,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.36000000000013,0.859492183970362,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.42000000000007,0.859492183970362,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
7.66133666666676,0.826434792279195,1,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.58999999999992,0.799775605431479,1,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.59999999999991,0.773116418583763,1,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.87000000000012,0.747345871297637,1,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.91000000000008,0.747345871297637,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
8.97000000000003,0.721575324011512,1,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.03999999999996,0.695804776725387,1,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.07000000000016,0.695804776725387,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.17000000000007,0.669043054543641,1,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.45000000000005,0.669043054543641,0,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
9.46000000000004,0.641166260604323,1,"Contracepted","Female","Lycaon pictus","Surgical","Carnivora",1
